// Grasscutter 3.6.0 GM Handbook
// Created 2023/04/12 16:09:54


// Commands
       account : 建立或刪除帳號。
   achievement : 🇺🇸Grant, Revoke or Progress achievements.
      announce : 發送公告給所有在線玩家，或者是更改伺服器的公告。
         clear : 從你的背包中刪除所有未裝備且未上鎖的物品，包括稀有物品。
          coop : 強制傳送指定用戶到他人的世界。如果未指定玩家，則會將你設為多人遊戲狀態。
         daily : This value does not exist. Please report this to the Discord: commands.daily.description
          enka : 🇺🇸Copy your character data from official server to private server using Enka.Network service (data taken only from Showcase)
 enter_dungeon : 進入指定祕境。
        entity : This value does not exist. Please report this to the Discord: commands.entity.description
         equip : 🇺🇸You can replace current character weapon with a weapon that cannot be used by current character due to different types of weapons.
          give : 給予指定物品。
          heal : 治療當前隊伍的角色。
          help : 發送幫助信息或顯示特定命令的信息
       killall : 殺死所有怪物。
      language : 顯示或切換當前語言。
          list : 查看所有在線玩家
         melon : This value does not exist. Please report this to the Discord: commands.melon.description
    permission : 指派或移除指定玩家的權限。
      position : 獲取所在坐標和旋轉信息
         quest : 添加或完成任務
        reload : 重新加載設定檔和數據。
        remote : 🇺🇸Use this to access commands from web
    resetConst : 重置當前角色的命之座，重新登入後將會生效。
resetShopLimit : 重置所選玩家的商店刷新時間。
      sendMail : 向指定用戶發送郵件。此指令的用法可根據附加的參數而改變。
   sendMessage : 向指定玩家發送訊息。
     sendNotif : This value does not exist. Please report this to the Discord: commands.sendNotif.description
      setConst : 設定當前角色的命之座。
setFetterLevel : 設定當前角色的好感度等級。
       setProp : 設定帳號屬性。 比如可以通過此命令啟用無敵，也可以解鎖深淵或更改紀行等級。
                    可更改的屬性列表： godmode(無敵)|nostamina(無限體力)|unlimitedenergy(無限元素能量)|abyss(深淵螺旋)|worldlevel(世界等級)|bplevel(紀行等級)
                    (cont.) `有關其他可能的數值，請參閱 PlayerProperty 列舉。 (範例 PROP_MAX_SPRING_VOLUME -> max_spring_volume)`
      setStats : 設定當前角色的數據類型。
                    可使用的數據類型：hp (生命值)| maxhp (最大生命值) | def(防禦力) | atk (攻擊力)| em (元素精通) | er (元素充能效率) | crate(暴擊率) | cdmg (暴擊傷害)| cdr (冷卻縮減) | heal(治療加成)| heali (受治療加成)| shield (護盾強效)| defi (無視防禦)
                    (cont.) 元素增傷類：epyro (火傷) | ecryo (冰傷)  | ehydro (水傷)  | egeo (岩傷)  | edendro (草傷) | eelectro (雷傷) | ephys (物傷)(cont.) 元素減傷類：respyro (火抗)  | rescryo (冰抗)  | reshydro (水抗)  | resgeo (岩抗) | resdendro (草抗) | reselectro (雷抗)  | resphys (物抗)
         spawn : 在你附近生成一個實體動物。
          stop : 以正常的方式關閉伺服器。
        talent : 設定當前角色的天賦等級
          team : 手動修改您的隊伍配置。
      teleport : 將玩家的位置傳送到你所指定的座標。
   teleportAll : 將你世界裡的所有玩家傳送到你目前的所在位置。
       weather : 更改天氣ID和氣候型別。天氣ID可以在 ./Resources/ExcelBinOutput/WeatherExcelConfigData.json 中找到。
 100790 : 竹籤
 100791 : 竹籤
 100792 : 竹籤
 100793 : 竹籤
 100794 : 竹籤
 100795 : 竹籤
 100796 : 竹籤
 100797 : 竹籤
 100798 : 「御神籤」
 100799 : 「御神籤」
 100800 : 「御神籤」
 100801 : 「御神籤」
 100802 : 「御神籤」
 100803 : 「御神籤」
 100804 : 「御神籤」
 100805 : 「御神籤」
 100806 : 「御神籤」
 100807 : 詭譎的「御神籤」
 100808 : 詭譎的「御神籤」
 100809 : 詭譎的「御神籤」
 100810 : 詭譎的「御神籤」
 100811 : 「誓言岬」的風景畫
 100812 : 「摘星崖」的風景畫
 100813 : 「風起地」的風景畫
 100814 : 賽琉斯寫給玉霞的信
 100815 : 雪山風景畫片
 100816 : 「南十字武鬥會」冠軍獎牌
 100817 : 包裝好的「醬菜煎肉」
 100818 : 莉莉親手烤製的莊園烤鬆餅
 100819 : 神秘的機關零件
 100820 : 淺黃色的水晶
 100821 : 淺紅色的水晶
 100822 : 淺藍色的水晶
 100823 : 淺黃色的魚鱗
 100824 : 淺藍色的魚鱗
 100825 : 淺紅色的魚鱗
 100826 : 貓食
 100827 : 逗貓棒
 100828 : 新鮮的魚鱗
 100829 : 奇怪的…飲品？
 100830 : 在枯井旁找到的錢袋
 100831 : 老石
 100832 : 有點殘破的木板
 100833 : 略有腐壞的木板
 100834 : [CHS] - (test)雷樱大祓要略
 100835 : 翠玨岩
 100836 : 翠含岩碎片
 100837 : 「解翠行」的證明文書
 100838 : 總務司備案文件
 100839 : 「不卜廬」的藥理證明
 100840 : 新鮮的史萊姆凝液
 100841 : 「危危島」的壁畫
 100842 : 「破破島」的壁畫
 100843 : 無名島嶼的壁畫
 100844 : 「雙雙島」的壁畫
 100845 : 筆跡已經模糊的筆記
 100846 : 新鮮的魚肉
 100847 : [CHS] - (test)残破的笔记上
 100848 : [CHS] - (test)残破的笔记下
 100849 : 殘破的貨品清單
 100850 : 水中找到的貨物袋
 100851 : 無名小島的壁畫
 100852 : 清晰的紀錄畫片
 100853 : 還算清晰的紀錄畫片
 100854 : 略為模糊的紀錄畫片
 100855 : 一把廢棄的刀
 100856 : 一壺酒
 100857 : 一把無主的刀
 100858 : 一袋花種
 100859 : 奇異的海螺
 100860 : [CHS] - （test）寻人启事
 100861 : 將於明日逝去的賢者埃托莉亞
 100862 : 誠實貓的小範圍謊言
 100863 : 文學團
 100864 : 鏽蝕的鑰匙
 100865 : [EN] - Mask of Memories
 100866 : 「堇鬼」的刀
 100867 : 「赤鬼」的刀
 100868 : 「御神籤」
 100869 : 「御神籤」
 100870 : 「御神籤」
 100871 : 「御神籤」
 100872 : 「御神籤」
 100873 : 「御神籤」
 100874 : 「御神籤」
 100875 : 給常九爺的禮物
 100876 : 給「枕玉」的禮物
 100880 : 牢籠鑰匙
 100881 : 金屬鑰匙
 100882 : 竺子的家書
 100883 : 字跡模糊的籤
 100884 : 破損的紙條
 100885 : 華美的絲綢
 100886 : 特製食譜：烤蘑菇披薩
 100887 : [CHS] - （test）打包好的烤蘑菇披萨
 100888 : [CHS] - （test）华丽的着物
 100889 : 卯師傅特製香嫩椒椒雞
 100890 : 香菱的手抄筆記
 100891 : 泛黃的信件
 100892 : 瓦希德捏製的飯糰
 100893 : 「長野原煙花店」的紙條
 100894 : 御靈珠
 100895 : 月浴淵之鑰
 100896 : 奇特的水瓶
 100897 : 飽含「願望」的水
 100898 : 「靈草」所需的水
 100899 : 林藏的信
 100900 : 林藏的徽記
 100901 : 藏匿的帳本
 100902 : 「木漏茶室」邀請函
 100903 : 似乎是一封情書
 100904 : 煮熟的肉
 100905 : 《第七個武士》劇本
 100906 : [CHS] - (test)带信封的信
 100907 : 某人留下的紙條
 100908 : 竹籤
 100909 : 竹籤
 100910 : 竹籤
 100911 : 竹籤
 100912 : 竹籤
 100913 : 竹籤
 100914 : 竹籤
 100915 : [CHS] - (test)破破烂烂的纸片
 100916 : 略帶香味的書信
 100917 : 通行憑證
 100918 : 九條鐮治的親筆信
 100919 : 點心盒
 100920 : 暗淡御轡
 100921 : 御轡
 100922 : 狹間的蘇生之轡碎片
 100923 : 廟前的蘇生之轡碎片
 100924 : 蛇心的蘇生之轡碎片
 100925 : 蘇生之轡
 100926 : 狹間的供奉
 100927 : 廟前的供奉
 100928 : 蛇心的供奉
 100929 : 常世國龍蛇傳
 100930 : 深海龍蜥實驗紀錄
 100931 : 日月前事
 100932 : 白夜國地理水文考
 100933 : 光晝影底集
 100934 : 鍵紋
 100935 : 鍵紋
 100936 : 鍵紋
 100937 : 鍵紋
 100938 : 鍵紋
 100939 : 血枝珊瑚
 100940 : 神輿之轡
 100941 : 伊達的認可狀
 100942 : 伊達的認可狀
 100943 : 密室鑰匙
 100944 : 忘川之水
 100945 : 龍骨花凝珠
 100946 : 通往某處的鑰匙
 100947 : 通往某處的鑰匙
 100948 : 通往某處的鑰匙
 100949 : 曬乾的甜甜花
 100950 : 奇特的羽毛
 100951 : 木簧笛
 100952 : 木簧笛
 100953 : [CHS] - （test）雷鸟破损羽毛
 100954 : [CHS] - （test）雷鸟羽毛小道具
 100955 : 被「祟神」影響的鬼兜蟲
 100956 : 遺失的零件
 100957 : 戴喪面具
 100958 : 無想刃狹間·磐柱鑲珠
 100959 : 無想刃狹間·磐柱鎮石
 100960 : 蛇神之首·磐柱鑲珠
 100961 : 蛇神之首·磐柱鎮石
 100962 : 蛇骨礦洞·磐柱鑲珠
 100963 : 蛇骨礦洞·磐柱鎮石
 100964 : 無明砦·磐柱鑲珠
 100965 : 無明砦·磐柱鎮石
 100966 : 「鳴草」的種子
 100967 : 優質「冷鮮肉」
 100968 : 熱騰騰的紅燴獸肉
 100969 : 一封家書
 100970 : 殘破的信箋
 100971 : 藥師的筆記本·一
 100972 : 藥師的筆記本·二
 100973 : 藥師的筆記本·三
 100974 : 開封的信箋
 100975 : 稻葉藤三郎久藏 絕筆
 100976 : 如星的寶珠
 100977 : 石板
 100978 : 「神居島崩炮」位置圖
 100979 : 秘密筆記
 100980 : 優質稻米
 100981 : 清香的米飯布丁
 100982 : 被風史萊姆吞下過的竹筍
 100983 : 熱騰騰的文心豆腐
 100984 : 裝著化石的袋子
 100985 : 「寶庫」的鑰匙
 100986 : 殘缺的筆記
 100987 : 破爛的紙條
 100988 : 「清籟島」的記錄畫片
 100989 : 「清籟島」的記錄畫片·之二
 100990 : 「清籟島」的記錄畫片·之三
 100991 : 「清籟島」的記錄畫片·之四
 100992 : 藤原俊子的「寶圖」
 100993 : 一袋豆子
 100994 : [CHS] - （test）弱小的鬼兜虫
 100995 : 從右側拍攝的畫片
 100996 : 從左側拍攝的畫片
 100997 : 成色較差的星銀礦石
 100998 : 成色較好的星銀礦石
 100999 : 鑰匙
 101000 : 裝衣服的方盒
 101001 : 鐵塊
 101002 : 白鐵塊
 101003 : 水晶塊
 101004 : 魔晶塊
 101005 : 深赤之石
 101006 : 星銀礦石
 101007 : 深赤之石
 101008 : 紫晶塊
 101101 : 北陸單手劍原胚
 101102 : 北陸弓原胚
 101103 : 北陸雙手劍原胚
 101104 : 北陸法器原胚
 101105 : 北陸長柄武器原胚
 101106 : 北陸單手劍
 101107 : 北陸弓
 101108 : 北陸雙手劍
 101109 : 北陸法器
 101110 : 北陸長柄武器
 101111 : 央陸單手劍原胚
 101112 : 央陸弓原胚
 101113 : 央陸雙手劍原胚
 101114 : 央陸法器原胚
 101115 : 央陸長柄武器原胚
 101201 : 鬼兜蟲
 101202 : 緋櫻繡球
 101203 : 晶化骨髓
 101204 : 血斛
 101205 : 鳴草
 101206 : 海靈芝
 101207 : 珊瑚真珠
 101208 : 天雲草實
 101209 : 幽燈蕈
 101210 : 海草
 101211 : 堇瓜
 101212 : 星蕈
 101213 : 樹王聖體菇
 101214 : 帕蒂沙蘭
 101215 : 月蓮
 101216 : 香辛果
 101217 : 劫波蓮
 101218 : 墩墩桃
 101219 : 須彌薔薇
 101220 : 赤念果
 101221 : 棗椰
 101222 : 沙脂蛹
 101223 : 悼靈花
 101224 : 萬相石
 101225 : 聖金蟲
 101226 : 活化的星蕈
 101227 : 枯焦的星蕈
 101228 : 毗波耶
 101301 : 樺木
 101302 : 萃華木
 101303 : 松木
 101304 : 卻砂木
 101305 : 竹節
 101306 : [CHS] - （test）能量木材
 101307 : 垂香木
 101308 : 杉木
 101309 : 夢見木
 101310 : 楓木
 101311 : 孔雀木
 101312 : 御伽木
 101313 : 輝木
 101314 : 業果木
 101315 : 證悟木
 101316 : 刺葵木
 101317 : 檉木
 101401 : 布匹
 101402 : 紅色染料
 101403 : 黃色染料
 101404 : 藍色染料
 101501 : 《䴉巷物語·序》殘頁
 101502 : 《䴉巷物語·一》殘頁
 101503 : 《䴉巷物語·二》殘頁
 101504 : 《䴉巷物語·三》殘頁
 101505 : 《䴉巷物語·四》殘頁
 101506 : 《䴉巷物語·五》殘頁
 101507 : 䴉巷物語·序
 101508 : 䴉巷物語·一
 101509 : 䴉巷物語·二
 101510 : 䴉巷物語·三
 101511 : 䴉巷物語·四
 101512 : 䴉巷物語·五
 101513 : 通行證明
 101514 : 糰子牛奶
 101515 : 洞天關牒
 101516 : [CHS] - （test）暂借的留影机
 101517 : 特殊的緋櫻繡球
 101518 : 生活在雷櫻樹旁的螃蟹
 101519 : 新鮮的海草
 101520 : 新鮮的緋櫻繡球
 101521 : 新鮮的金魚草
 101522 : 新鮮的鳥蛋
 101523 : 新六狐傳·序
 101524 : 新六狐傳·一
 101525 : 新六狐傳·二
 101526 : 新六狐傳·三
 101527 : 新六狐傳·四
 101528 : 珊瑚宮記
 101529 : 哈瑪瓦蘭戰記·前言
 101530 : 哈瑪瓦蘭戰記·一
 101531 : 哈瑪瓦蘭戰記·二
 101532 : 沉秋拾劍錄·一
 101533 : 沉秋拾劍錄·二
 101534 : 沉秋拾劍錄·三
 101535 : 沉秋拾劍錄·四
 101536 : 沉秋拾劍錄·五
 101537 : 神櫻大祓要略
 101538 : 新鮮的蘑菇
 101539 : 螃蟹誘餌
 101540 : 誰人的日誌·其五·刃連島
 101541 : 冒險家羅爾德的日誌·離島
 101542 : 鳴神大社的御守
 101543 : 天領奉行上奏公文
 101544 : 天領奉行的密信
 101545 : 特大號煙花
 101546 : 特殊的魔晶礦
 101547 : 礦渣
 101548 : 亡國的美奈姬·卷一
 101549 : 亡國的美奈姬·卷二
 101550 : 亡國的美奈姬·卷三
 101551 : 亡國的美奈姬·卷四
 101552 : 亡國的美奈姬·卷五
 101553 : 亡國的美奈姬·卷六
 101554 : 菲謝爾皇女夜譚·第零卷
 101555 : [N/A] 3374608748
 101556 : [N/A] 2030365732
 101557 : [N/A] 683330092
 101558 : 提瓦特遊覽指南·稻妻篇
 101559 : 裝有信件的漂流瓶
 101560 : 鬼武道
 101561 : 鳴神大社的御守
 101570 : 招運御守
 101571 : 一盒釘子
 101572 : 木板
 101573 : 繩子
 101574 : [CHS] - （test）奶奶的花
 101575 : 木戶的香包
 101576 : 「藏寶圖」的碎片
 101577 : 「藏寶圖」的碎片
 101578 : 「藏寶圖」的碎片
 101579 : 「藏寶圖」的碎片
 101580 : 留給岻伽的「藏寶圖」
 101581 : 牧梨的護身符
 101582 : 通用型定向傳導元件
 101583 : 鏽蝕的鑰匙
 101584 : 沉重的鑰匙
 101585 : 完整的鑰匙
 101586 : 墨田的信
 101587 : 新型煙花
 101588 : 新六狐傳·五
 101589 : 北國銀行錢票
 101590 : 十分潦草的藏寶圖
 101591 : 木南杏奈的「活力喵飯」
 101592 : 逢嶽的石塊
 101593 : 通用型定向傳導元件
 101594 : 通用型定向傳導元件
 101595 : 通用型定向傳導元件
 101596 : 珊瑚宮民間信仰初勘
 101597 : 巫女曚雲小傳
 101598 : 「東王」史辯
 101599 : 珍說澄研真影打·卷一
 101600 : 神秘的石塊
 101601 : 冒險家羅爾德的日誌·鶴觀
 101602 : 新鮮的禽肉
 101603 : 新鮮的魚肉
 101604 : 一袋回收品
 101605 : 修好的梳子
 101606 : 謎之傳單
 101607 : 嚴謹的日程安排表
 101608 : 簡要的日程安排表
 101609 : 碎星鐵礦
 101610 : 秘華石
 101611 : 千奇核心
 101612 : 仙家符籙
 101613 : 村莊變遷記錄
 101614 : 殘破的筆記
 101615 : 山石雜談
 101616 : 字跡工整的信
 101617 : 小蒙的漂流瓶
 101618 : 流明石
 101619 : 沐寧的紙條
 101620 : 藏寶圖碎片
 101621 : 盜寶團的藏寶圖
 101622 : 庫房安全鑰匙·甲字號
 101623 : 庫房安全鑰匙·乙字號
 101624 : 一組彈丸
 101625 : 特殊的磐石精油
 101626 : 「岩廳之鑰」
 101627 : 奇怪岩石照片
 101628 : 教令院舉薦信
 101629 : 淵青寶珠
 101630 : 鐵製的鑰匙
 101631 : 礦工的鑰匙
 101632 : 「才慧之瑞佑」
 101633 : 裝有引信的「開山炮」炮彈
 101634 : 玩具娃娃
 101635 : 遠眺之花
 101636 : 高翔之翎
 101637 : 歲時之晷
 101638 : 共飲之杯
 101639 : 庇佑之冠
 101640 : 同澤之槍
 101641 : 黃銅戒指
 101642 : 老石
 101643 : 乾枯的種子
 101644 : 流明石原礦
 101645 : 岳川的漂流瓶
 101648 : 平泉的貨物
 101649 : 牢房的鑰匙
 101650 : 剛摘下的嘟嘟蓮
 101651 : 剛摘下的小燈草
 101652 : 剛摘下的塞西莉亞花
 101654 : 遺蹟機關的核心
 101655 : 伊達的鑰匙
 101656 : 堆放的堇瓜
 101657 : 上好的香
 101658 : [CHS] - (test)黑夜植物
 101659 : 奇特的「魔方」
 101660 : 被人塞在身上的紙片
 101661 : 特製的「竹籤」
 101662 : 「最終指令」
 101663 : 裝衣服的紙包
 101664 : 特別的「御神籤」
 101665 : 奇怪的物件
 101666 : 「磐鍵」位置示意圖
 101667 : 輕飄飄的摩拉袋
 101668 : 充實的摩拉袋
 101669 : 豐美的魚肉
 101670 : 字跡娟秀的留信
 101671 : 雲堇的親筆信
 101672 : 柳達希卡的信
 101673 : 柳達希卡的摩拉袋
 101674 : 「愚人眾暗語表」
 101675 : 輕飄飄的錢袋
 101676 : 瑪喬麗的禮物
 101677 : 維克多的禮物
 101678 : 新鮮的鉤鉤果
 101679 : 柳達希卡的籤文
 101680 : 常世國龍蛇傳
 101681 : 日月前事
 101682 : 白夜國地理水文考
 101683 : 深海龍蜥實驗紀錄
 101684 : 光晝影底集
 101685 : 《旅行者的奇妙冒險》
 101686 : 《旅行者的奇妙冒險》
 101687 : 《旅行者的奇妙冒險》
 101688 : 《旅行者的奇妙冒險》
 101689 : [CHS] - （test）渊下宫水晶能量
 101690 : 沐寧的紙條
 101691 : 琉璃寒晶
 101692 : 光界之印
 101693 : 光界之核
 101694 : 染血的士官徽記
 101695 : 尼古拉下士的筆記
 101696 : 尼古拉下士的日誌
 101697 : 摩拉錢袋
 101698 : 《真實探靈筆記》
 101699 : 夢櫻
 101700 : 淵海髓礦
 101701 : 常世之莢
 101702 : 殼之寶石
 101703 : 破碎的飾品
 101704 : 破碎的飾品
 101706 : 阿祇的地圖
 101707 : 「薄緣滿光天目」
 101708 : 木籠的鑰匙
 101709 : 破損的石坂
 101710 : 神秘石板
 101711 : 彥博的字條
 101712 : 尼古拉的信
 101713 : [CHS] - （test）光能球
 101714 : 香氣四溢的調味料
 101715 : 香氣四溢的素鮑魚
 101716 : 荒瀧盛世豪鼓大祭典！
 101717 : 工地紀錄
 101719 : 香氣四溢的涼拌薄荷
 101720 : 香氣四溢的扣三絲
 101721 : 陳舊的筆記
 101722 : 陳舊的筆記
 101723 : 陳舊的筆記
 101724 : 志瓊的信
 101725 : 到港時刻表
 101726 : 五歌仙資料匯總
 101727 : 《五歌仙容彩·翠光篇》
 101728 : 《五歌仙容彩·葵之翁篇》
 101729 : 《五歌仙容彩·赤人篇》
 101730 : 《五歌仙容彩·墨染篇》
 101731 : 《五歌仙容彩·墨染篇》
 101732 : 古老的鍛造圖譜
 101733 : 楓原義慶的信
 101734 : 塔列辛的詩稿
 101735 : 陳舊的筆記
 101736 : 陳舊的筆記
 101737 : 香氣四溢的清炒蝦仁
 101738 : 香氣四溢的金絲蝦球
 101739 : 香氣四溢的輕策農家菜
 101740 : 香氣四溢的水煮黑背鱸
 101741 : 香氣四溢的爆炒肉片
 101742 : 香氣四溢的烤吃虎魚
 101743 : 香氣四溢的蟹黃豆腐
 101744 : 香氣四溢的黃金蟹
 101745 : 香氣四溢的珍珠翡翠白玉湯
 101746 : 香氣四溢的醃篤鮮
 101747 : 香氣四溢的山珍熱滷麵
 101748 : 香氣四溢的摩拉肉
 101749 : 香氣四溢的乾炒魚河
 101750 : 香氣四溢的四方和平
 101751 : 香氣四溢的米窩窩
 101752 : 香氣四溢的杏仁豆腐
 101753 : 香氣四溢的蓮花酥
 101754 : 早柚的工資袋
 101755 : 御建鳴神主尊大御所大人像
 101756 : 心海的採購單
 101757 : 狐狸玩偶
 101758 : 裝有「工資」的包裹
 101759 : 陳舊的筆記
 101760 : 秘寶所藏之海圖·全
 101761 : [CHS] - (test)方碑解谜笔记文本·其三
 101762 : [CHS] - (test)方碑解谜笔记文本·其四
 101763 : [CHS] - (test)方碑解谜笔记文本·其五
 101764 : 《異邦人喧嘩旅：吹向金髮武士的死亡之風》劇本
 101765 : 《無生忍》劇本
 101766 : 沉秋拾劍錄·六
 101767 : 轉生成為雷電將軍，然後天下無敵
 101768 : 拜託了我的狐仙宮司
 101769 : 出發吧！嘟嘟可
 101770 : 赤穗秘寶所藏·其一
 101771 : 赤穗秘寶所藏·其二
 101772 : 赤穗秘寶所藏·其三
 101773 : 赤穗秘寶所藏·其四
 101774 : 耶然草
 101775 : 須羅蕈
 101776 : 缽參花
 101777 : [CHS] - （test）封印钥匙其一
 101778 : [CHS] - （test）封印钥匙其二
 101779 : 蘭赫瑪
 101780 : 《無生忍》劇本
 101781 : 《無生忍》劇本
 101782 : 瑾武的湯
 101783 : [CHS] - （test）神秘的信笺1
 101784 : [CHS] - （test）神秘的信笺2
 101785 : [CHS] - （test）神秘的信笺3
 101786 : [CHS] - （test）神秘的信笺4
 101787 : [CHS] - （test）神秘的信笺5
 101788 : [CHS] - （test）神秘的信笺6
 101789 : [CHS] - （test）神秘的信笺7
 101790 : [CHS] - （test）神秘的信笺8
 101791 : [CHS] - （test）神秘的信笺9
 101792 : [CHS] - （test）神秘的信笺10
 101793 : [CHS] - （test）神秘的信笺11
 101794 : [CHS] - （test）神秘的信笺12
 101795 : 一包首飾
 101796 : 桓斯彌利底
 101797 : 出發吧！嘟嘟可
 101798 : 航路留書
 101799 : 循路留書·其一
 101800 : 循路留書·其二
 101801 : 星象碎片
 101802 : 星象碎片
 101803 : 星象碎片
 101804 : 星象碎片
 101805 : 星象碎片
 101806 : 星象碎片
 101807 : 星象碎片
 101808 : 星象碎片
 101809 : 恆素果
 101810 : [CHS] - (test)恒素果2
 101811 : 「花冠」
 101812 : 「花冠」
 101813 : 惟耶之實
 101814 : 蘭拉娜的花
 101815 : 蘭拉迦的花
 101816 : 無名的花
 101817 : 蘭般度的花
 101818 : 蘭貢迪的花
 101819 : 蘭那庫拉的花
 101820 : 蘭百梨迦的花
 101821 : 蘭納迦的花
 101822 : 蘭納真的花
 101823 : 蘭迦魯的花
 101824 : 蘭利遮的花
 101825 : 蘭伊舍的花
 101826 : 蘭伽盧的花
 101827 : 「兄妹們」的花
 101828 : 採歌者的花
 101829 : 蘭梨婁與蘭難世的花
 101830 : 蘭犍多的花
 101831 : [CHS] - (test)兰那罗小花18
 101832 : #關於{F#妳}{M#你}與蘭那羅的故事
 101833 : 「緊急調整計畫圖」
 101834 : 星象碎片
 101835 : 鑰匙
 101836 : 裝滿泉水的瓶子
 101837 : 冰封之心的花瓣
 101838 : 一份字跡優美的筆記
 101839 : 一封信
 101840 : 假山原石（左）
 101841 : 假山原石（右）
 101842 : 假山雕刻工具
 101843 : 假山雕刻工具
 101847 : 小型齒輪
 101848 : 中型齒輪
 101849 : 始動齒輪
 101850 : 大型齒輪
 101851 : 雙層齒輪
 101852 : 大型雙層齒輪
 101853 : 零動齒輪
 101854 : 優悠山石·左
 101855 : 優悠山石·右
 101856 : 浮光山石·左
 101857 : 浮光山石·右
 101858 : 磐固山石·左
 101859 : 磐固山石·右
 101860 : 活源水
 101861 : 一盒零件
 101862 : 不知來歷的紙條 其一
 101863 : 不知來歷的紙條 其二
 101864 : 不知來歷的紙條 其三
 101865 : 不知來歷的紙條 其四
 101866 : 一張紙條
 101867 : 兌換券1號
 101868 : 兌換券2號
 101869 : 兌換券3號
 101870 : 兌換券4號
 101871 : 兌換券5號
 101872 : 兌換券6號
 101873 : 兌換券7號
 101874 : 兌換券8號
 101875 : 兌換券9號
 101876 : 兌換券10號
 101877 : 兌換券11號
 101878 : 兌換券12號
 101879 : 兌換券13號
 101880 : 兌換券14號
 101881 : 兌換券15號
 101882 : 兌換券16號
 101883 : 兌換券17號
 101884 : 兌換券18號
 101885 : 兌換券19號
 101886 : 兌換券20號
 101887 : 部件·風上
 101888 : 部件·空中
 101889 : 部件·雲外
 101890 : 部件·綴花
 101891 : 部件·獨蕊
 101892 : 部件·襯綠
 101893 : 法醫室的研究日誌內頁
 101894 : 不知來歷的紙條
 101895 : [CHS] - (test）钥匙
 101896 : 晶核
 101897 : 晶核
 101898 : 晶核
 101899 : 老舊發黃的筆記
 101900 : 神秘來信
 101901 : 一份似乎能防水的筆記
 101902 : 餘音之匙
 101903 : 方才的來信
 101904 : 晨曦酒莊的珍品葡萄汁
 101905 : 浸有史萊姆凝液的泥土
 101906 : 騙騙花根系的泥土
 101907 : 陰濕的泥土
 101908 : 星光凝核
 101909 : 雪山補給·火腿
 101910 : 邃羽夜巡之契
 101911 : 玩具專用·「凝成泥土」
 101912 : [CHS] - (test)材料参照物
 101913 : 騙騙花根系的泥土
 101914 : 據說很肥沃的泥土
 101915 : 廢棄的「凝成泥土」
 101916 : 奉行所的尋人委託
 101917 : 沾有海鹽的鑰匙
 101918 : [CHS] - （test）危危岛遗迹钥匙2
 101919 : 特別的鳥蛋
 101920 : 特別的蘑菇
 101921 : 特別的薄荷
 101922 : 特别的香辛果
 101923 : 特別的甜甜花
 101924 : [CHS] - (test)新鲜的材料2
 101925 : 提納里的便當盒
 101926 : 給海芭夏的信
 101927 : 旅行者手製便當
 101928 : 提納里的介紹信
 101929 : 交易資金袋
 101930 : 罐裝知識包裹
 101931 : 罐裝知識「單手劍戰鬥技巧·八」
 101932 : 購買情報的資金袋
 101933 : 交易現場畫片
 101934 : 線人暗號表
 101935 : 錯位的海螺一
 101936 : 錯位的海螺二
 101937 : 錯位的海螺三
 101938 : 「健康之家」給古爾根的處方藥
 101939 : 「健康之家」給阿茲拉的處方藥
 101940 : 「健康之家」給阿夫塔的處方藥
 101941 : 新鮮的香辛果
 101942 : 新鮮的墩墩桃
 101943 : 染紅的布料
 101944 : 「最好喝的水」
 101945 : 鍍銀懷錶
 101946 : 老舊的徽記
 101947 : 新鮮的史萊姆凝液
 101948 : 莎莉的便條
 101949 : 莎莉的便條
 101950 : 莎莉的便條
 101951 : 新鮮的月蓮
 101952 : 幼嫩的薔薇
 101953 : 勇士的鷹羽
 101954 : 花朵護身符
 101955 : 原產地的新鮮蘑菇
 101956 : 異常的須彌薔薇
 101957 : 寫有謎語的紙條
 101958 : 寫有謎語的紙條
 101959 : 寫有謎語的紙條
