// Grasscutter 3.3.54 GM Handbook
// Created 2023/01/24 10:05:08


// Commands
       account : ユーザーアカウントを変更
      announce : すべてのオンライン プレイヤーにアナウンスを送信するか、サーバーのアナウンスを管理します
         clear : 装備していないまたはロックされてないアイテムをバックの中から消去します｡ デフォルトでは星4以下でレベル1､精錬ランク1以下のアイテムを削除します｡
          coop : 他人の世界に強制的に参加させます。 誰もターゲットにされていない場合は、マルチプレイモードに移行します｡
         daily : This value does not exist. Please report this to the Discord: commands.daily.description
          enka : 🇺🇸Copy your character data from official server to private server using Enka.Network service (data taken only from Showcase)
 enter_dungeon : 秘境に入る｡
        entity : This value does not exist. Please report this to the Discord: commands.entity.description
         equip : 🇺🇸You can replace current character weapon with a weapon that cannot be used by current character due to different types of weapons.
          give : あなたまたは指定されたプレイヤーにアイテムを与えます。 また、すべての武器、アバター、および/または材料を与えることができ、指定した聖遺物を構築することもできます。
          heal : 現在のパーティーのキャラクターのみを回復します｡
          help : ヘルプ メッセージを送信するか、指定したコマンドに関する情報を表示します｡
       killall : 全てのエンティティを殺しました｡
      language : 現在の言語を表示または変更する｡
          list : オンラインのプレイヤーのリスト
    permission : ユーザーの権限を付与または削除します
      position : 位置と回転情報を取得します
         quest : クエストを追加または終了する｡
        reload : サーバー設定を再読み込み
        remote : 🇺🇸Use this to access commands from web
    resetConst : 現在アクティブなキャラクターの星座レベルをリセットします。変更を確認するには、コマンドを使用した後に再ログインする必要があります｡
resetShopLimit : 対象プレイヤーのショップ更新時間をリセットする
      sendMail : 指定したユーザーにメールを送信します。 このコマンドの使用法は、その合成状態に基づいて変化します
   sendMessage : サーバーとしてプレイヤーにメッセージを送信します。 ターゲットなしで使用すると、サーバー上のすべてのプレイヤーに送信されます。
      setConst : 現在アクティブなキャラクターの星座レベルを設定します
setFetterLevel : 現在アクティブなキャラクターの突破レベルを設定します｡
       setProp : アカウント全体のプロパティを設定します。 godmodeのようなものはこの方法で有効にすることができ、アンロックされた深淵の床やバトル パスの進行状況などを変更することもできます。
                    <prop> の値: godmode | nostamina | unlimitedenergy | abyss | worldlevel | bplevel
                    max_spring_volume の形式の他の設定可能な値についてはPlayerPropertyを参照してください｡
      setStats : 現在アクティブ状態のステータスを設定します｡
                     <stat>の値: hp | maxhp | def | atk | em | er | crate | cdmg | cdr | heal | heali | shield | defi
                    (cont.) Elemental DMG Bonus: epyro | ecryo | ehydro | egeo | edendro | eelectro | ephys
                    (cont.) Elemental RES: respyro | rescryo | reshydro | resgeo | resdendro | reselectro | resphys
         spawn : 近くにエンティティをスポーンします｡
          stop : サーバーを停止中
        talent : 現在アクティブなキャラクターの天賦レベルを設定する
          team : チームを手動で変更する.
      teleport : プレイヤーの位置を変更する
   teleportAll : あなたの世界のすべてのプレイヤーをあなたの位置にテレポートします｡
       weather : 天候 ID と気候タイプを変更します。 天気 ID は/Resources/ExcelBinOutput/WeatherExcelConfigData.json にあります。
                気候の種類:sunny, cloudy, rain, thunderstorm, snow, mist
1101330 : 鳴海栖霞 - [CHS] - (test)对话云散镜头$HIDDEN
1101331 : 鳴海栖霞 - [CHS] - (test)对话云散镜头2$HIDDEN
1101332 : 鳴海栖霞 - 洞天の結界を破る
1101333 : 鳴海栖霞 - [CHS] - (test)对话开始调时间$HIDDEN
1101334 : 鳴海栖霞 - [CHS] - (test)对话切掉小宝$HIDDEN
1101335 : 鳴海栖霞 - 申鶴と会話する
1101336 : 鳴海栖霞 - 群玉閣の建設現場に行って、申鶴を探す
1101337 : 鳴海栖霞 - [CHS] - (test)对话2开始调时间$HIDDEN
1101401 : 過去は塵のごとし - 建設現場に行って、情報を集める
1101402 : 過去は塵のごとし - 章に千奇核心に関する情報を聞く
1101403 : 過去は塵のごとし - <color=#00E1FFFF>神の目</color>を使って、砕星鉄鉱を探す
1101404 : 過去は塵のごとし - 村の年寄りに秘華石に関する情報を聞く
1101405 : 過去は塵のごとし - [CHS] - (test)寻找矿石文献$HIDDEN
1101406 : 過去は塵のごとし - 申鶴と会話する
1101407 : 過去は塵のごとし - 秘華石を探す
1101408 : 過去は塵のごとし - [CHS] - (test)【废弃】与申鹤对话
1101409 : 過去は塵のごとし - [CHS] - (test)【废弃】返回将草药交给小孩子
1101410 : 過去は塵のごとし - 見つけた二つの鉱石を章に渡す
1101411 : 過去は塵のごとし - [CHS] - (test)与云堇对话$HIDDEN
1101412 : 過去は塵のごとし - [CHS] - (test)寻找矿石文献$HIDDEN
1101413 : 過去は塵のごとし - [CHS] - (test)与云堇对话$HIDDEN
1101414 : 過去は塵のごとし - 村の中で残されている記録を探す
1101415 : 過去は塵のごとし - 続けて鉱石に関する記録を探す
1101416 : 過去は塵のごとし - 雲菫と会話する
1101417 : 過去は塵のごとし - 天衡山の南西部に行く
1101418 : 過去は塵のごとし - 雲菫と会話する
1101419 : 過去は塵のごとし - [CHS] - (test)【废弃】海域情况开车$HIDDEN
1101420 : 過去は塵のごとし - [CHS] - (test)七七对话状态$HIDDEN
1101421 : 過去は塵のごとし - [CHS] - (test)海域情况开车$HIDDEN
1101422 : 過去は塵のごとし - 夕暮れまで待つ（17時30分前後）
1101423 : 過去は塵のごとし - 湖の中央に行く
1101424 : 過去は塵のごとし - 秘華石を探す
1101425 : 過去は塵のごとし - [CHS] - (test)夕阳对话调时间$HIDDEN
1101426 : 過去は塵のごとし - [CHS] - (test)夕阳对话回滚任务$HIDDEN
1101501 : 心安らかな処 - 千奇核心と仙家呪符を秘書に渡す
1101502 : 心安らかな処 - 「渦の余威」跋掣を倒す
1101503 : 心安らかな処 - 凝光と会話する
1101504 : 心安らかな処 - 群玉閣に行って、宴に参加する
1101505 : 心安らかな処 - 宴会を楽しむ
1101506 : 心安らかな処 - 群玉閣で凝光と会話する
1101507 : 心安らかな処 - [CHS] - (test)切换千奇核心状态$HIDDEN
1101508 : 心安らかな処 - 凝光と会話する
1101509 : 心安らかな処 - 「渦の余威」跋掣を倒す
1101510 : 心安らかな処 - [CHS] - (test)播片换时间$HIDDEN
1101511 : 心安らかな処 - [CHS] - (test)最终换时间$HIDDEN
1101601 : [CHS] - (test)间章隐藏任务刷群玉阁$HIDDEN - [CHS] - (test)出圈还原群玉阁+删除孤儿NPC$HIDDEN
1101701 : [CHS] - (test)间章隐藏任务临时传送$HIDDEN - [CHS] - (test)挂百闻传送功能$HIDDEN
1101801 : 七星選抜 - 璃月港を散策する
1101802 : 七星選抜 - 岩上茶室の二階に行く
1101803 : 七星選抜 - 天おじと会話する
1101804 : 七星選抜 - 月海亭で視察を行う
1101805 : 七星選抜 - [N/A] 2813301740
1101806 : 七星選抜 - 天おじに視察結果を報告する
1101807 : 七星選抜 - 候補者の計画書を読む
1101808 : 七星選抜 - 候補者の計画書を読む
1101809 : 七星選抜 - 候補者の計画書を読む
1101810 : 七星選抜 - 夜蘭と共に候補者を視察する
1101901 : 人は見かけによる - 北埠頭で博来を探す
1101902 : 人は見かけによる - 博来と会話する
1101903 : 人は見かけによる - 知易と琳琅の会話の内容を聞く
1101904 : 人は見かけによる - 夜蘭と会話する
1101905 : 人は見かけによる - 知易を追跡する
1101906 : 人は見かけによる - 南埠頭で調査する
1101907 : 人は見かけによる - 孫と会話する
1101908 : 人は見かけによる - 引き続き埠頭で手がかりを探す（0/2）
1101909 : 人は見かけによる - 引き続き埠頭で手がかりを探す（1/2）
1101910 : 人は見かけによる - 岩上茶室に戻り計画書を調査する
1101911 : 人は見かけによる - 計画書を詳しく調査する
1101912 : 人は見かけによる - 商華と会話する
1101913 : 人は見かけによる - 黒岩場に行って調査する
1101914 : 人は見かけによる - 黒岩場で手がかりを探す
1101915 : 人は見かけによる - 鉄腕に黒岩場の新人について問い合わせる
1101916 : 人は見かけによる - 工事日誌を調査する
1101918 : 人は見かけによる - 足跡を追う
1101919 : 人は見かけによる - 足跡を追う
1101920 : 人は見かけによる - 足跡を追う
1101921 : 人は見かけによる - 足跡を追う
1101922 : 人は見かけによる - 足跡を追う
1101923 : 人は見かけによる - [N/A] 3563206836
1101924 : 人は見かけによる - 夜蘭と会話する
1101925 : 人は見かけによる - [N/A] 3022725988
1101926 : 人は見かけによる - [N/A] 3158074572
1101927 : 人は見かけによる - [N/A] 1904883516
1101928 : 人は見かけによる - [N/A] 3600562580
1101929 : 人は見かけによる - 廃れた拠点を調べる
1101930 : 人は見かけによる - [N/A] 1157023668
1101931 : 人は見かけによる - [N/A] 1801937708
1101932 : 人は見かけによる - [N/A] 1703461516
1101933 : 人は見かけによる - [N/A] 3841901676
1102001 : 旧日の影 - 珠鈿舫に行く
1102002 : 旧日の影 - 机の近くにいる鍾離と会話する
1102003 : 旧日の影 - 船尾に行って宛煙の問題を聞く
1102101 : 渦の遺 - 共に孤雲閣に行く
1102102 : 渦の遺 - 皆と会話する
1102103 : 渦の遺 - [CHS] - (test)已废弃$HIDDEN
1102104 : 渦の遺 - 引き続き「元素視角」を使って古物を探す
1102105 : 渦の遺 - 幻形獣を倒して古物を回収する
1102106 : 渦の遺 - 別小隊と合流する
1102107 : 渦の遺 - 「元素視角」を使って古物を探す
1102108 : 渦の遺 - 周囲の敵を倒して宝箱を開ける
1102109 : 渦の遺 - 引き続き「元素視角」を使って古物を探す
1102201 : 深鎖の跡 - 一緒に地中の塩に行く
1102202 : 深鎖の跡 - 皆と会話する
1102203 : 深鎖の跡 - 残骸にある模様が完全に見える位置を探す
1102204 : 深鎖の跡 - 鍾離のヒントをもとに、付近の石碑に明かりをつける
1102205 : 深鎖の跡 - [CHS] - (test)解锁表现（release后隐藏）$HIDDEN
1102206 : 深鎖の跡 - 封印を解除する場所に行く
1102207 : 深鎖の跡 - 二つ目の装置がある場所に行く
1102208 : 深鎖の跡 - 一つ目の装置がある場所に行く
1102209 : 深鎖の跡 - [CHS] - (test)进对话刷新元素方碑机关$HIDDEN
1102301 : 慈塩の末 - 洞窟を探索して遺跡に入る
1102302 : 慈塩の末 - 探索を続けて魔神の古物を探す
1102303 : 慈塩の末 - [CHS] - (test)盐盏处对话（release后隐藏）$HIDDEN
1102304 : 慈塩の末 - 探索と調査を続ける
1102305 : 慈塩の末 - [CHS] - (test)盐尺处对话（release后隐藏）$HIDDEN
1102306 : 慈塩の末 - クリメントに罰を与える
1102307 : 慈塩の末 - 鍾離と宛煙と会話する
1102308 : 慈塩の末 - [CHS] - 继续深入探索$HIDDEN
1102309 : 慈塩の末 - 部屋にある断剣を調べる
1102310 : 慈塩の末 - 宛煙に追いつく
1102311 : 慈塩の末 - 宛煙と会話して、真実を見る
1102312 : 慈塩の末 - 探索を続ける
1102313 : 慈塩の末 - [CHS] - (test)断剑房间对话开门标记（release后隐藏）$HIDDEN
1102314 : 慈塩の末 - 洞窟の下に進む
1102401 : 万象の録 - 孤雲閣に行って鍾離と会話する
1102402 : 万象の録 - 遺物を海に投げ入れる
1102501 : [CHS] - (test)宛烟头衔控制$HIDDEN - [CHS] - (test)宛烟头衔改变$HIDDEN
1102502 : [CHS] - (test)宛烟头衔控制$HIDDEN - [CHS] - (test)空闲对话控制$HIDDEN
1102601 : 最終決定 - 次の日の朝まで待つ（9時~11時）
1102602 : 最終決定 - 月海亭で視察結果を発表する
1102603 : 最終決定 - [N/A] 630371804
1102604 : 最終決定 - 緋雲の丘で知易を追跡する
1102605 : 最終決定 - 新月軒で調査を行う
1102606 : 最終決定 - 希古居で調査を行う
1102607 : 最終決定 - 夜の8時以降に岩上茶室の二階に行く
1102608 : 最終決定 - 岩上茶室で夜蘭と合流する
1102609 : 最終決定 - 青墟浦へ向かう
1102610 : 最終決定 - 夜蘭が指定した場所に行く
1102611 : 最終決定 - 地下遺跡に入る
1102612 : 最終決定 - 前方の手がかりを探す
1102613 : 最終決定 - 怪しい大使に追いつく
1102614 : 最終決定 - 知易とユスポフの会話を聞く
1102615 : 最終決定 - 夜蘭の後をつく
1102616 : 最終決定 - 地下遺跡から離れる
1102617 : 最終決定 - 翌日の8時まで待つ
1102618 : 最終決定 - 岩上茶室へ向かう
1102619 : 最終決定 - 怪しい大使に追いつく
1102620 : 最終決定 - 水中の入り口を調査する
1102621 : 最終決定 - [N/A] 2659239268
1102622 : 最終決定 - 彫像を移動して謎を解く
1102623 : 最終決定 - さらに奥へ進む
1102624 : 最終決定 - [N/A] 494243996
1102625 : 最終決定 - [N/A] 3644850612
1102626 : 最終決定 - [N/A] 1049028540
1103001 : 雲の海の仙獣 - 「群玉閣」の秘書たちと会話する
1103002 : 雲の海の仙獣 - 奥蔵山付近で甘雨を探す
1103003 : 雲の海の仙獣 - 甘雨を探して会話する
1103004 : 雲の海の仙獣 - 甘雨の修行地に向かい、甘雨と会話する
1103005 : 雲の海の仙獣 - 留雲借風真君の修行内容を完了する
1103006 : 雲の海の仙獣 - 甘雨と会話する
1103007 : 雲の海の仙獣 - 南天門付近で魈と会話する
1103008 : 雲の海の仙獣 - 魈の修行内容を完了する
1103009 : 雲の海の仙獣 - 魈と会話する
1103010 : 雲の海の仙獣 - [CHS] - （test）倒计时$HIDDEN
1103011 : 雲の海の仙獣 - [CHS] - （test）与地脉镇石交互后leave weather$HIDDEN
1103012 : 雲の海の仙獣 - [CHS] - （test）废弃子任务
1103101 : 人の海の秘書 - 甘雨と一緒に璃月港に戻る
1103102 : 人の海の秘書 - 甘雨と会話する
1103103 : 人の海の秘書 - 璃月港の埠頭付近で歩いてみる
1103104 : 人の海の秘書 - 璃月港の埠頭付近で歩いてみる
1103105 : 人の海の秘書 - 月海亭で慧心と会話する
1103106 : 人の海の秘書 - 「万有商舗」で博来と会話する
1103107 : 人の海の秘書 - 「範木堂」でルーじぃと会話する
1103108 : 人の海の秘書 - 怪しいファデュイを倒す
1103109 : 人の海の秘書 - 怪しいファデュイと会話する
1103110 : 人の海の秘書 - 倉庫を占領した敵を片付ける
1103111 : 人の海の秘書 - 「栄発商店」の領収書を見つける
1103112 : 人の海の秘書 - [CHS] - （test）与路爷对话$HIDDEN
1103113 : 人の海の秘書 - 月海亭に戻り、慧心と会話する
1103114 : 人の海の秘書 - 「栄発商店」で東昇と会話する
1103115 : 人の海の秘書 - [CHS] - （test）废弃子任务
1103201 : 時を超えた委託 - 新月軒の食事会に参加する
1103202 : 時を超えた委託 - 慧心と会話する
1103203 : 時を超えた委託 - 慧心と会話する
1103204 : 時を超えた委託 - 「群玉閣」の秘書たちと会話する
1103205 : 時を超えた委託 - 「群玉閣」の秘書たちと会話する
1104001 : 噂の錬金術師 - モンド城の錬金場を訪ねる
1104002 : 噂の錬金術師 - 錬金場にいる少女と会話する
1104003 : 噂の錬金術師 - ドラゴンスパインの入口に行く
1104004 : 噂の錬金術師 - 会話中の2人に近寄る
1104101 : 天才学者と異世界の種 - 「元素視角」を使って、アルベドの足跡を辿っていく
1104102 : 天才学者と異世界の種 - 「元素視角」を使って、アルベドの足跡を辿っていく
1104103 : 天才学者と異世界の種 - 「元素視角」を使って、アルベドの足跡を辿っていく
1104104 : 天才学者と異世界の種 - アルベドのところに到着する
1104105 : 天才学者と異世界の種 - こちらに気付いたヒルチャールを倒す
1104106 : 天才学者と異世界の種 - アルベドと会話する
1104107 : 天才学者と異世界の種 - 「元素視角」を使って、アルベドの足跡を辿っていく
1104108 : 天才学者と異世界の種 - 「元素視角」を使って、アルベドの足跡を辿っていく
1104109 : 天才学者と異世界の種 - 「元素視角」を使って、アルベドの足跡を辿っていく
1104201 : 実験その一·元素 - 研究の場所に行く
1104202 : 実験その一·元素 - スライムを倒し、実験を完成させる
1104203 : 実験その一·元素 - アルベドと会話し、結論を出す
1104204 : 実験その一·元素 - [CHS] - (test)沿路寻找「星银矿触媒」$HIDDEN
1104205 : 実験その一·元素 - アルベドの拠点に行く
1104206 : 実験その一·元素 - 机から薬剤を取る
1104207 : 実験その一·元素 - アルベドと会話し、結論を出す
1104208 : 実験その一·元素 - [CHS] - (test)沿路寻找「星银矿触媒」$HIDDEN
1104209 : 実験その一·元素 - [CHS] - (test)沿路寻找「星银矿触媒」$HIDDEN
1104210 : 実験その一·元素 - 道に沿って「星銀鉱触媒」を探す
1104211 : 実験その一·元素 - [CHS] - (test)回滚隔离$HIDDEN
1104212 : 実験その一·元素 - [CHS] - (test)沿路寻找「星银矿触媒」$HIDDEN
1104213 : 実験その一·元素 - [CHS] - (test)沿路寻找「星银矿触媒」$HIDDEN
1104214 : 実験その一·元素 - [CHS] - (test)进度记录1$HIDDEN
1104215 : 実験その一·元素 - [CHS] - (test)进度记录2$HIDDEN
1104216 : 実験その一·元素 - 薬剤を飲む
1104217 : 実験その一·元素 - [CHS] - (test)喝药效果（测试后隐藏）$HIDDEN
1104301 : 実験その三·生命 - 次の実験地点に行く
1104302 : 実験その三·生命 - アルベドが指定した終点に到達する
1104303 : 実験その三·生命 - アルベドと会話し、結論を出す
1104304 : 実験その三·生命 - もう一度アルベドと会話する
1104305 : 実験その三·生命 - [CHS] - (test)倒计时(release后隐藏)$HIDDEN
1104401 : 実験その二·世界 - 戻ったアルベドと会話する
1104402 : 実験その二·世界 - [CHS] - (test)完成元素视野解谜$HIDDEN
1104403 : 実験その二·世界 - アルベドと会話し、結論を出す
1104404 : 実験その二·世界 - [CHS] - (test)获得料理$HIDDEN
1104405 : 実験その二·世界 - 「バター魚焼き」を作ってアルベドに渡す
1104406 : 実験その二·世界 - 拠点の中の施設を見学する
1104407 : 実験その二·世界 - 拠点の中の施設を見学する
1104408 : 実験その二·世界 - 拠点の中の施設を見学する
1104409 : 実験その二·世界 - [CHS] - (test)进度计数$HIDDEN
1104410 : 実験その二·世界 - [CHS] - (test)回滚隔离$HIDDEN
1104411 : 実験その二·世界 - [CHS] - (test)完成元素视野解谜$HIDDEN
1104412 : 実験その二·世界 - 「元素視角」を使って遺失物を探す
1104413 : 実験その二·世界 - [CHS] - (test)回滚隔离$HIDDEN
1104414 : 実験その二·世界 - [CHS] - (test)交付料理$HIDDEN
1104415 : 実験その二·世界 - [CHS] - (test)交付美味之后对话$HIDDEN
1104416 : 実験その二·世界 - [CHS] - (test)交付普通之后对话$HIDDEN
1104501 : 実験その末·栄枯 - 知能テストの実験地点に行く
1104502 : 実験その末·栄枯 - 付近の装置を解く
1104503 : 実験その末·栄枯 - [CHS] - 击败来袭的怪物$HIDDEN
1104504 : 実験その末·栄枯 - 放水後のエリアを調査する
1104505 : 実験その末·栄枯 - 拠点に戻り、アルベドから結論を得る
1104506 : 実験その末·栄枯 - [CHS] - (test)遗迹玩法-解谜部分2_2$HIDDEN
1104507 : 実験その末·栄枯 - 中央に戻り、装置を起動させる
1104508 : 実験その末·栄枯 - [CHS] - (test)遗迹玩法-解谜部分2_1$HIDDEN
1104509 : 実験その末·栄枯 - 付近の装置を解く
1104510 : 実験その末·栄枯 - [CHS] - (test)回滚隔离$HIDDEN
1104511 : 実験その末·栄枯 - [CHS] - (test)遗迹玩法-解谜总进度$HIDDEN
1104512 : 実験その末·栄枯 - [CHS] - (test)花骨朵出现$HIDDEN
1104513 : 実験その末·栄枯 - [CHS] - (test)开花$HIDDEN
1104514 : 実験その末·栄枯 - [CHS] - (test)花落$HIDDEN
1104515 : 実験その末·栄枯 - [CHS] - (test)出瓶子$HIDDEN
1104516 : 実験その末·栄枯 - [CHS] - (test)删瓶子$HIDDEN
1110001 : 掇星攫辰、人心を惑わす - [CHS] - (test)在望舒客栈附近查看$HIDDEN
1110002 : 掇星攫辰、人心を惑わす - 「邪気」に染まったヒルチャールを倒す
1110003 : 掇星攫辰、人心を惑わす - [CHS] - (test)战斗后对话$HIDDEN
1110004 : 掇星攫辰、人心を惑わす - 「信者」と会話し、「掇星攫辰天君」の情報を獲得する
1110005 : 掇星攫辰、人心を惑わす - 「信者」と会話し、「掇星攫辰天君」の情報を獲得する
1110006 : 掇星攫辰、人心を惑わす - 「信者」と会話し、「掇星攫辰天君」の情報を獲得する
1110007 : 掇星攫辰、人心を惑わす - [CHS] - 完成细节探听$HIDDEN
1110008 : 掇星攫辰、人心を惑わす - 「掇星攫辰天君」と会話する
1110009 : 掇星攫辰、人心を惑わす - 望舒旅館付近で調べる
